@relation 'yelp-weka.filters.unsupervised.attribute.StringToWordVector-R1-W2000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"'

@attribute id numeric
@attribute sentiment** {positive,negative,neutral}

@data
{0 34921,1 ?}
{0 6645,1 ?}
{0 70664,1 ?}
{0 1464,1 ?}
{0 18718,1 ?}
{0 31775,1 ?}
{0 8104,1 ?}
{0 30702,1 ?}
{0 3665,1 ?}
{0 2680,1 ?}
{0 70291,1 ?}
{0 39691,1 ?}
{0 15798,1 ?}
{0 231,1 ?}
{0 27442,1 ?}
{0 71568,1 ?}
{0 26208,1 ?}
{0 7694,1 ?}
{0 51177,1 ?}
{0 1643,1 ?}
{0 31697,1 ?}
{0 37503,1 ?}
{0 177,1 ?}
{0 13639,1 ?}
{0 33588,1 ?}
{0 38714,1 ?}
{0 25369,1 ?}
{0 65106,1 ?}
{0 44882,1 ?}
{0 46358,1 ?}
{0 45827,1 ?}
{0 11839,1 ?}
{0 35804,1 ?}
{0 65796,1 ?}
{0 24595,1 ?}
{0 57168,1 ?}
{0 9444,1 ?}
{0 37762,1 ?}
{0 48918,1 ?}
{0 25606,1 ?}
{0 71680,1 ?}
{0 490,1 ?}
{0 35567,1 ?}
{0 46100,1 ?}
{0 47060,1 ?}
{0 53770,1 ?}
{0 19681,1 ?}
{0 35939,1 ?}
{0 7527,1 ?}
{0 62159,1 ?}
{0 9626,1 ?}
{0 48370,1 ?}
{0 20631,1 ?}
{0 59992,1 ?}
{0 7646,1 ?}
{0 1468,1 ?}
{0 62033,1 ?}
{0 36412,1 ?}
{0 44863,1 ?}
{0 5667,1 ?}
{0 42951,1 ?}
{0 5844,1 ?}
{0 42134,1 ?}
{0 34350,1 ?}
{0 10245,1 ?}
{0 42490,1 ?}
{0 72008,1 ?}
{0 64107,1 ?}
{0 34405,1 ?}
{0 11215,1 ?}
{0 29339,1 ?}
{0 8969,1 ?}
{0 42399,1 ?}
{0 14815,1 ?}
{0 43141,1 ?}
{0 20744,1 ?}
{0 35220,1 ?}
{0 57132,1 ?}
{0 55415,1 ?}
{0 16944,1 ?}
{0 43035,1 ?}
{0 52352,1 ?}
{0 12888,1 ?}
{0 10507,1 ?}
{0 53945,1 ?}
{0 3714,1 ?}
{0 53660,1 ?}
{0 3824,1 ?}
{0 28513,1 ?}
{0 7560,1 ?}
{0 53549,1 ?}
{0 31399,1 ?}
{0 43187,1 ?}
{0 44643,1 ?}
{0 6882,1 ?}
{0 40677,1 ?}
{0 38293,1 ?}
{0 22245,1 ?}
{0 70436,1 ?}
{0 7675,1 ?}
{0 13266,1 ?}
{0 49603,1 ?}
{0 48868,1 ?}
{0 58506,1 ?}
{0 26206,1 ?}
{0 69838,1 ?}
{0 20713,1 ?}
{0 41362,1 ?}
{0 8164,1 ?}
{0 51693,1 ?}
{0 2127,1 ?}
{0 29427,1 ?}
{0 66001,1 ?}
{0 52318,1 ?}
{0 42813,1 ?}
{0 39737,1 ?}
{0 10347,1 ?}
{0 18097,1 ?}
{0 14882,1 ?}
{0 66202,1 ?}
{0 9060,1 ?}
{0 51606,1 ?}
{0 49514,1 ?}
{0 61589,1 ?}
{0 4636,1 ?}
{0 66438,1 ?}
{0 71062,1 ?}
{0 29102,1 ?}
{0 59571,1 ?}
{0 34274,1 ?}
{0 55104,1 ?}
{0 42926,1 ?}
{0 47949,1 ?}
{0 12093,1 ?}
{0 29159,1 ?}
{0 28553,1 ?}
{0 29822,1 ?}
{0 48073,1 ?}
{0 33050,1 ?}
{0 29011,1 ?}
{0 22316,1 ?}
{0 1474,1 ?}
{0 43926,1 ?}
{0 69576,1 ?}
{0 35734,1 ?}
{0 17364,1 ?}
{0 39969,1 ?}
{0 20843,1 ?}
{0 45300,1 ?}
{0 53209,1 ?}
{0 58396,1 ?}
{0 35205,1 ?}
{0 41725,1 ?}
{0 13273,1 ?}
{0 51997,1 ?}
{0 712,1 ?}
{0 45766,1 ?}
{0 30818,1 ?}
{0 5628,1 ?}
{0 42905,1 ?}
{0 67893,1 ?}
{0 63450,1 ?}
{0 8516,1 ?}
{0 43336,1 ?}
{0 24911,1 ?}
{0 24549,1 ?}
{0 44541,1 ?}
{0 14720,1 ?}
{0 55682,1 ?}
{0 39202,1 ?}
{0 8307,1 ?}
{0 38951,1 ?}
{0 45581,1 ?}
{0 32737,1 ?}
{0 64998,1 ?}
{0 44650,1 ?}
{0 58191,1 ?}
{0 55549,1 ?}
{0 21536,1 ?}
{0 32886,1 ?}
{0 48969,1 ?}
{0 12738,1 ?}
{0 67818,1 ?}
{0 32101,1 ?}
{0 23123,1 ?}
{0 71665,1 ?}
{0 32240,1 ?}
{0 12175,1 ?}
{0 16262,1 ?}
{0 14596,1 ?}
{0 40414,1 ?}
{0 53635,1 ?}
{0 66566,1 ?}
{0 64056,1 ?}
{0 21587,1 ?}
{0 45528,1 ?}
{0 52026,1 ?}
{0 72075,1 ?}
{0 37649,1 ?}
{0 58035,1 ?}
{0 35408,1 ?}
{0 68393,1 ?}
{0 59944,1 ?}
{0 61068,1 ?}
{0 61928,1 ?}
{0 243,1 ?}
{0 60828,1 ?}
{0 2019,1 ?}
{0 59479,1 ?}
{0 37630,1 ?}
{0 46775,1 ?}
{0 63312,1 ?}
{0 10707,1 ?}
{0 19401,1 ?}
{0 56959,1 ?}
{0 42338,1 ?}
{0 53386,1 ?}
{0 21062,1 ?}
{0 56802,1 ?}
{0 8356,1 ?}
{0 41822,1 ?}
{0 71864,1 ?}
{0 11471,1 ?}
{0 48372,1 ?}
{0 58362,1 ?}
{0 69618,1 ?}
{0 63520,1 ?}
{0 60018,1 ?}
{0 68032,1 ?}
{0 22166,1 ?}
{0 35394,1 ?}
{0 18479,1 ?}
{0 4289,1 ?}
{0 42642,1 ?}
{0 5285,1 ?}
{0 66781,1 ?}
{0 70849,1 ?}
{0 62428,1 ?}
{0 44777,1 ?}
{0 72017,1 ?}
{0 46836,1 ?}
{0 603,1 ?}
{0 49417,1 ?}
{0 20833,1 ?}
{0 65799,1 ?}
{0 7775,1 ?}
{0 22767,1 ?}
{0 35323,1 ?}
{0 16319,1 ?}
{0 22304,1 ?}
{0 26671,1 ?}
{0 22739,1 ?}
{0 52111,1 ?}
{0 7816,1 ?}
{0 70859,1 ?}
{0 41,1 ?}
{0 25050,1 ?}
{0 30899,1 ?}
{0 45536,1 ?}
{0 71866,1 ?}
{0 52811,1 ?}
{0 64230,1 ?}
{0 29463,1 ?}
{0 20382,1 ?}
{0 23849,1 ?}
{0 53686,1 ?}
{0 58055,1 ?}
{0 39309,1 ?}
{0 69642,1 ?}
{0 32071,1 ?}
{0 7873,1 ?}
{0 15621,1 ?}
{0 57910,1 ?}
{0 59692,1 ?}
{0 12384,1 ?}
{0 69505,1 ?}
{0 10478,1 ?}
{0 65393,1 ?}
{0 27136,1 ?}
{0 15038,1 ?}
{0 1949,1 ?}
{0 8836,1 ?}
{0 64396,1 ?}
{0 58493,1 ?}
{0 25163,1 ?}
{0 36082,1 ?}
{0 66130,1 ?}
{0 48241,1 ?}
{0 39840,1 ?}
{0 46819,1 ?}
{0 28127,1 ?}
{0 55700,1 ?}
{0 67169,1 ?}
{0 63943,1 ?}
{0 22218,1 ?}
{0 13226,1 ?}
{0 45871,1 ?}
{0 10950,1 ?}
{0 61506,1 ?}
{0 2207,1 ?}
{0 50559,1 ?}
{0 10926,1 ?}
{0 65017,1 ?}
{0 29597,1 ?}
{0 37284,1 ?}
{0 18763,1 ?}
{0 10623,1 ?}
{0 14631,1 ?}
{0 16750,1 ?}
{0 41908,1 ?}
{0 20250,1 ?}
{0 4461,1 ?}
{0 23888,1 ?}
{0 32398,1 ?}
{0 68356,1 ?}
{0 4545,1 ?}
{0 63835,1 ?}
{0 22841,1 ?}
{0 26824,1 ?}
{0 5530,1 ?}
{0 28584,1 ?}
{0 71349,1 ?}
{0 65466,1 ?}
{0 64628,1 ?}
{0 26219,1 ?}
{0 13350,1 ?}
{0 61176,1 ?}
{0 32540,1 ?}
{0 57822,1 ?}
{0 31409,1 ?}
{0 18461,1 ?}
{0 28096,1 ?}
{0 12677,1 ?}
{0 60146,1 ?}
{0 2212,1 ?}
{0 36998,1 ?}
{0 36925,1 ?}
{0 23729,1 ?}
{0 35142,1 ?}
{0 64544,1 ?}
{0 1129,1 ?}
{0 24283,1 ?}
{0 62939,1 ?}
{0 49887,1 ?}
{0 11467,1 ?}
{0 9306,1 ?}
{0 58692,1 ?}
{0 16733,1 ?}
{0 22092,1 ?}
{0 25557,1 ?}
{0 41140,1 ?}
{0 16215,1 ?}
{0 44941,1 ?}
{0 5824,1 ?}
{0 18928,1 ?}
{0 33215,1 ?}
{0 59942,1 ?}
{0 68125,1 ?}
{0 56962,1 ?}
{0 10360,1 ?}
{0 29274,1 ?}
{0 2,1 ?}
{0 5397,1 ?}
{0 29448,1 ?}
{0 49655,1 ?}
{0 9965,1 ?}
{0 69570,1 ?}
{0 44506,1 ?}
{0 56825,1 ?}
{0 9099,1 ?}
{0 62314,1 ?}
{0 12726,1 ?}
{0 3873,1 ?}
{0 27125,1 ?}
{0 36202,1 ?}
{0 30086,1 ?}
{0 12544,1 ?}
{0 40314,1 ?}
{0 26622,1 ?}
{0 49053,1 ?}
{0 32195,1 ?}
{0 58628,1 ?}
{0 9643,1 ?}
{0 54335,1 ?}
{0 35858,1 ?}
{0 62394,1 ?}
{0 2257,1 ?}
{0 54214,1 ?}
{0 68619,1 ?}
{0 15121,1 ?}
{0 75,1 ?}
{0 41775,1 ?}
{0 11357,1 ?}
{0 29777,1 ?}
{0 42321,1 ?}
{0 27155,1 ?}
{0 39921,1 ?}
{0 6741,1 ?}
{0 9936,1 ?}
{0 66481,1 ?}
{0 8405,1 ?}
{0 9501,1 ?}
{0 49163,1 ?}
{0 7841,1 ?}
{0 69942,1 ?}
{0 42398,1 ?}
{0 10558,1 ?}
{0 8421,1 ?}
{0 70246,1 ?}
{0 64515,1 ?}
{0 65604,1 ?}
{0 50999,1 ?}
{0 58428,1 ?}
{0 48665,1 ?}
{0 60693,1 ?}
{0 33820,1 ?}
{0 46073,1 ?}
{0 59341,1 ?}
{0 34188,1 ?}
{0 13890,1 ?}
{0 46003,1 ?}
{0 27767,1 ?}
{0 41178,1 ?}
{0 41762,1 ?}
{0 54108,1 ?}
{0 63110,1 ?}
{0 13836,1 ?}
{0 17820,1 ?}
{0 33639,1 ?}
{0 64902,1 ?}
{0 49128,1 ?}
{0 42555,1 ?}
{0 61652,1 ?}
{0 23254,1 ?}
{0 18292,1 ?}
{0 46268,1 ?}
{0 39820,1 ?}
{0 26131,1 ?}
{0 65597,1 ?}
{0 65701,1 ?}
{0 48667,1 ?}
{0 49035,1 ?}
{0 28324,1 ?}
{0 20847,1 ?}
{0 63926,1 ?}
{0 71848,1 ?}
{0 34021,1 ?}
{0 22566,1 ?}
{0 55127,1 ?}
{0 43050,1 ?}
{0 27516,1 ?}
{0 11747,1 ?}
{0 30028,1 ?}
{0 41790,1 ?}
{0 38544,1 ?}
{0 71151,1 ?}
{0 52296,1 ?}
{0 55132,1 ?}
{0 57608,1 ?}
{0 12192,1 ?}
{0 52670,1 ?}
{0 59218,1 ?}
{0 34750,1 ?}
{0 8424,1 ?}
{0 45613,1 ?}
{0 40129,1 ?}
{0 67188,1 ?}
{0 47766,1 ?}
{0 61502,1 ?}
{0 40662,1 ?}
{0 36130,1 ?}
{0 21209,1 ?}
{0 60452,1 ?}
{0 33144,1 ?}
{0 56022,1 ?}
{0 48571,1 ?}
{0 61122,1 ?}
{0 67066,1 ?}
{0 53489,1 ?}
{0 65907,1 ?}
{0 72304,1 ?}
{0 64486,1 ?}
{0 67763,1 ?}
{0 61096,1 ?}
{0 21118,1 ?}
{0 39164,1 ?}
{0 8054,1 ?}
{0 38586,1 ?}
{0 64891,1 ?}
{0 55371,1 ?}
{0 39044,1 ?}
{0 65066,1 ?}
{0 51193,1 ?}
{0 379,1 ?}
{0 67103,1 ?}
{0 56945,1 ?}
{0 53431,1 ?}
{0 66147,1 ?}
{0 70146,1 ?}
{0 33338,1 ?}
{0 41569,1 ?}
{0 54258,1 ?}
{0 35647,1 ?}
{0 60503,1 ?}
{0 54471,1 ?}
{0 39827,1 ?}
{0 29791,1 ?}
{0 61205,1 ?}
{0 44212,1 ?}
{0 26512,1 ?}
{0 63182,1 ?}
{0 53391,1 ?}
{0 66598,1 ?}
{0 4786,1 ?}
{0 21631,1 ?}
{0 62345,1 ?}
{0 31470,1 ?}
{0 71582,1 ?}
{0 22899,1 ?}
{0 54772,1 ?}
{0 25170,1 ?}
{0 36455,1 ?}
{0 38193,1 ?}
{0 48701,1 ?}
{0 17367,1 ?}
{0 64498,1 ?}
{0 38402,1 ?}
{0 71224,1 ?}
{0 45293,1 ?}
{0 54272,1 ?}
{0 54356,1 ?}
{0 37246,1 ?}
{0 59542,1 ?}
{0 32747,1 ?}
{0 30875,1 ?}
{0 7321,1 ?}
{0 24719,1 ?}
{0 54098,1 ?}
{0 15247,1 ?}
{0 32533,1 ?}
{0 5142,1 ?}
{0 24759,1 ?}
{0 61513,1 ?}
{0 60103,1 ?}
{0 10960,1 ?}
{0 21053,1 ?}
{0 47131,1 ?}
{0 25320,1 ?}
{0 63764,1 ?}
{0 43306,1 ?}
{0 68643,1 ?}
{0 55564,1 ?}
{0 49918,1 ?}
{0 35518,1 ?}
{0 32164,1 ?}
{0 71269,1 ?}
{0 31112,1 ?}
{0 19382,1 ?}
{0 50015,1 ?}
{0 52722,1 ?}
{0 22026,1 ?}
{0 63932,1 ?}
{0 56252,1 ?}
{0 11017,1 ?}
{0 67499,1 ?}
{0 15831,1 ?}
{0 51391,1 ?}
{0 37661,1 ?}
{0 65332,1 ?}
{0 4844,1 ?}
{0 7098,1 ?}
{0 64011,1 ?}
{0 41077,1 ?}
{0 58131,1 ?}
{0 22322,1 ?}
{0 13200,1 ?}
{0 58163,1 ?}
{0 8352,1 ?}
{0 11251,1 ?}
{0 22399,1 ?}
{0 35215,1 ?}
{0 20040,1 ?}
{0 33143,1 ?}
{0 59798,1 ?}
{0 26599,1 ?}
{0 43310,1 ?}
{0 43396,1 ?}
{0 16317,1 ?}
{0 10415,1 ?}
{0 4541,1 ?}
{0 54261,1 ?}
{0 42015,1 ?}
{0 14394,1 ?}
{0 55028,1 ?}
{0 38485,1 ?}
{0 8178,1 ?}
{0 66443,1 ?}
{0 12827,1 ?}
{0 7349,1 ?}
{0 15250,1 ?}
{0 35298,1 ?}
{0 64208,1 ?}
{0 13582,1 ?}
{0 71927,1 ?}
{0 58515,1 ?}
{0 50219,1 ?}
{0 19221,1 ?}
{0 12116,1 ?}
{0 67399,1 ?}
{0 71530,1 ?}
{0 32057,1 ?}
{0 63150,1 ?}
{0 39779,1 ?}
{0 69537,1 ?}
{0 67813,1 ?}
{0 62882,1 ?}
{0 23961,1 ?}
{0 33066,1 ?}
{0 37218,1 ?}
{0 54250,1 ?}
{0 3707,1 ?}
{0 18178,1 ?}
{0 51020,1 ?}
{0 6312,1 ?}
{0 70895,1 ?}
{0 54294,1 ?}
{0 886,1 ?}
{0 23310,1 ?}
{0 25971,1 ?}
{0 25780,1 ?}
{0 27044,1 ?}
{0 35447,1 ?}
{0 31941,1 ?}
{0 10637,1 ?}
{0 71087,1 ?}
{0 68994,1 ?}
{0 61154,1 ?}
{0 31839,1 ?}
{0 67647,1 ?}
{0 70312,1 ?}
{0 11368,1 ?}
{0 40828,1 ?}
{0 12507,1 ?}
{0 61651,1 ?}
{0 50356,1 ?}
{0 26317,1 ?}
{0 41847,1 ?}
{0 20738,1 ?}
{0 64871,1 ?}
{0 3007,1 ?}
{0 48540,1 ?}
{0 51956,1 ?}
{0 70676,1 ?}
{0 60748,1 ?}
{0 31862,1 ?}
{0 20636,1 ?}
{0 10870,1 ?}
{0 61181,1 ?}
{0 45926,1 ?}
{0 69693,1 ?}
{0 63571,1 ?}
{0 16854,1 ?}
{0 53204,1 ?}
{0 35027,1 ?}
{0 21189,1 ?}
{0 23678,1 ?}
{0 26607,1 ?}
{0 43060,1 ?}
{0 59804,1 ?}
{0 12024,1 ?}
{0 24916,1 ?}
{0 65740,1 ?}
{0 53756,1 ?}
{0 19737,1 ?}
{0 60249,1 ?}
{0 4343,1 ?}
{0 971,1 ?}
{0 15461,1 ?}
{0 5884,1 ?}
{0 16707,1 ?}
{0 8481,1 ?}
{0 35560,1 ?}
{0 35548,1 ?}
{0 34626,1 ?}
{0 18188,1 ?}
{0 7396,1 ?}
{0 45980,1 ?}
{0 70372,1 ?}
{0 35240,1 ?}
{0 38420,1 ?}
{0 22497,1 ?}
{0 62647,1 ?}
{0 41105,1 ?}
{0 14117,1 ?}
{0 9059,1 ?}
{0 18276,1 ?}
{0 39196,1 ?}
{0 500,1 ?}
{0 56709,1 ?}
{0 43781,1 ?}
{0 1279,1 ?}
{0 14762,1 ?}
{0 53974,1 ?}
{0 41709,1 ?}
{0 52021,1 ?}
{0 21091,1 ?}
{0 43548,1 ?}
{0 64116,1 ?}
{0 57650,1 ?}
{0 41130,1 ?}
{0 36775,1 ?}
{0 6736,1 ?}
{0 16814,1 ?}
{0 43143,1 ?}
{0 31757,1 ?}
{0 5772,1 ?}
{0 36663,1 ?}
{0 50814,1 ?}
{0 61568,1 ?}
{0 31764,1 ?}
{0 34025,1 ?}
{0 7179,1 ?}
{0 31920,1 ?}
{0 53166,1 ?}
{0 20240,1 ?}
{0 59477,1 ?}
{0 24125,1 ?}
{0 69705,1 ?}
{0 13880,1 ?}
{0 57829,1 ?}
{0 62358,1 ?}
{0 23919,1 ?}
{0 51523,1 ?}
{0 43097,1 ?}
{0 35365,1 ?}
{0 21363,1 ?}
{0 61481,1 ?}
{0 37977,1 ?}
{0 27885,1 ?}
{0 54253,1 ?}
{0 32211,1 ?}
{0 34138,1 ?}
{0 32507,1 ?}
{0 54991,1 ?}
{0 60137,1 ?}
{0 55435,1 ?}
{0 8021,1 ?}
{0 58560,1 ?}
{0 54420,1 ?}
{0 34226,1 ?}
{0 25855,1 ?}
{0 43907,1 ?}
{0 63152,1 ?}
{0 33756,1 ?}
{0 63490,1 ?}
{0 49950,1 ?}
{0 12576,1 ?}
{0 69440,1 ?}
{0 28171,1 ?}
{0 62407,1 ?}
{0 16399,1 ?}
{0 26533,1 ?}
{0 4562,1 ?}
{0 17172,1 ?}
{0 21045,1 ?}
{0 68437,1 ?}
{0 46622,1 ?}
{0 42377,1 ?}
{0 55004,1 ?}
{0 26366,1 ?}
{0 40432,1 ?}
{0 53932,1 ?}
{0 53801,1 ?}
{0 27046,1 ?}
{0 48428,1 ?}
{0 47495,1 ?}
{0 33720,1 ?}
{0 9932,1 ?}
{0 8418,1 ?}
{0 18153,1 ?}
{0 34871,1 ?}
{0 24115,1 ?}
{0 7604,1 ?}
{0 47515,1 ?}
{0 51026,1 ?}
{0 49823,1 ?}
{0 2581,1 ?}
{0 22861,1 ?}
{0 13611,1 ?}
{0 64071,1 ?}
{0 15634,1 ?}
{0 71314,1 ?}
{0 14935,1 ?}
{0 13698,1 ?}
{0 46204,1 ?}
{0 23999,1 ?}
{0 58143,1 ?}
{0 62561,1 ?}
{0 31006,1 ?}
{0 51360,1 ?}
{0 36945,1 ?}
{0 34820,1 ?}
{0 16350,1 ?}
{0 8921,1 ?}
{0 6177,1 ?}
{0 28558,1 ?}
{0 63095,1 ?}
{0 48320,1 ?}
{0 10451,1 ?}
{0 68555,1 ?}
{0 17314,1 ?}
{0 30626,1 ?}
{0 59910,1 ?}
{0 42003,1 ?}
{0 25876,1 ?}
{0 64771,1 ?}
{0 44894,1 ?}
{0 50731,1 ?}
{0 28481,1 ?}
{0 11549,1 ?}
{0 32239,1 ?}
{0 62877,1 ?}
{0 21830,1 ?}
{0 8420,1 ?}
{0 27080,1 ?}
{0 52292,1 ?}
{0 59138,1 ?}
{0 53331,1 ?}
{0 25034,1 ?}
{0 9052,1 ?}
{0 25659,1 ?}
{0 35693,1 ?}
{0 70118,1 ?}
{0 59449,1 ?}
{0 608,1 ?}
{0 71901,1 ?}
{0 58821,1 ?}
{0 33783,1 ?}
{0 71163,1 ?}
{0 70987,1 ?}
{0 8859,1 ?}
{0 6779,1 ?}
{0 25992,1 ?}
{0 42237,1 ?}
{0 69267,1 ?}
{0 20774,1 ?}
{0 62635,1 ?}
{0 30007,1 ?}
{0 26672,1 ?}
{0 15814,1 ?}
{0 40598,1 ?}
{0 62773,1 ?}
{0 70556,1 ?}
{0 68475,1 ?}
{0 25741,1 ?}
{0 11891,1 ?}
{0 56295,1 ?}
{0 4863,1 ?}
{0 2659,1 ?}
{0 52451,1 ?}
{0 20285,1 ?}
{0 55116,1 ?}
{0 11232,1 ?}
{0 9109,1 ?}
{0 53352,1 ?}
{0 42913,1 ?}
{0 58650,1 ?}
{0 33112,1 ?}
{0 67759,1 ?}
{0 28072,1 ?}
{0 69230,1 ?}
{0 69658,1 ?}
{0 55620,1 ?}
{0 58145,1 ?}
{0 59943,1 ?}
{0 5572,1 ?}
{0 66759,1 ?}
{0 43393,1 ?}
{0 3775,1 ?}
{0 41193,1 ?}
{0 60198,1 ?}
{0 6837,1 ?}
{0 70567,1 ?}
{0 35653,1 ?}
{0 23146,1 ?}
{0 11355,1 ?}
{0 10569,1 ?}
{0 29378,1 ?}
{0 33124,1 ?}
{0 34716,1 ?}
{0 12778,1 ?}
{0 15567,1 ?}
{0 55819,1 ?}
{0 47561,1 ?}
{0 41223,1 ?}
{0 41562,1 ?}
{0 18907,1 ?}
{0 10519,1 ?}
{0 54910,1 ?}
{0 33389,1 ?}
{0 12455,1 ?}
{0 59501,1 ?}
{0 30820,1 ?}
{0 67833,1 ?}
{0 59841,1 ?}
{0 31249,1 ?}
{0 26449,1 ?}
{0 43023,1 ?}
{0 63245,1 ?}
{0 59941,1 ?}
{0 26086,1 ?}
{0 59734,1 ?}
{0 42659,1 ?}
{0 3747,1 ?}
{0 7148,1 ?}
{0 10018,1 ?}
{0 33127,1 ?}
{0 21288,1 ?}
{0 35525,1 ?}
{0 9278,1 ?}
{0 5445,1 ?}
{0 61973,1 ?}
{0 31364,1 ?}
{0 62425,1 ?}
{0 8906,1 ?}
{0 11550,1 ?}
{0 52320,1 ?}
{0 34191,1 ?}
{0 27695,1 ?}
{0 35284,1 ?}
{0 55471,1 ?}
{0 16713,1 ?}
{0 43376,1 ?}
{0 11639,1 ?}
{0 11014,1 ?}
{0 39040,1 ?}
{0 35590,1 ?}
{0 57384,1 ?}
{0 55641,1 ?}
{0 8244,1 ?}
{0 72092,1 ?}
{0 49839,1 ?}
{0 24866,1 ?}
{0 47318,1 ?}
{0 23645,1 ?}
{0 32438,1 ?}
{0 36930,1 ?}
{0 27686,1 ?}
{0 59738,1 ?}
{0 12400,1 ?}
{0 53870,1 ?}
{0 44087,1 ?}
{0 66723,1 ?}
{0 16052,1 ?}
{0 7862,1 ?}
{0 32141,1 ?}
{0 9836,1 ?}
{0 29775,1 ?}
{0 69827,1 ?}
{0 56373,1 ?}
{0 36290,1 ?}
{0 51469,1 ?}
{0 38043,1 ?}
{0 52504,1 ?}
{0 71907,1 ?}
{0 59351,1 ?}
{0 42263,1 ?}
{0 6617,1 ?}
{0 20045,1 ?}
{0 22979,1 ?}
{0 19225,1 ?}
{0 26078,1 ?}
{0 26054,1 ?}
{0 8177,1 ?}
{0 34711,1 ?}
{0 26542,1 ?}
{0 40540,1 ?}
{0 4045,1 ?}
{0 35431,1 ?}
{0 23156,1 ?}
{0 61417,1 ?}
{0 30521,1 ?}
{0 24122,1 ?}
{0 35991,1 ?}
{0 22043,1 ?}
{0 58128,1 ?}
{0 58207,1 ?}
{0 36131,1 ?}
{0 66663,1 ?}
{0 20330,1 ?}
{0 24602,1 ?}
{0 11267,1 ?}
{0 53626,1 ?}
{0 42491,1 ?}
{0 12464,1 ?}
{0 62044,1 ?}
{0 1975,1 ?}
{0 9130,1 ?}
{0 24136,1 ?}
{0 11,1 ?}
{0 64654,1 ?}
{0 11217,1 ?}
{0 13884,1 ?}
{0 22714,1 ?}
{0 35353,1 ?}
{0 52716,1 ?}
{0 22809,1 ?}
{0 60350,1 ?}
{0 3705,1 ?}
{0 45899,1 ?}
{0 33687,1 ?}
{0 14458,1 ?}
{0 2499,1 ?}
{0 65561,1 ?}
{0 45935,1 ?}
{0 2020,1 ?}
{0 30759,1 ?}
{0 59510,1 ?}
{0 8306,1 ?}
{0 42363,1 ?}
{0 24220,1 ?}
{0 19335,1 ?}
{0 32130,1 ?}
{0 6714,1 ?}
{0 748,1 ?}
{0 28150,1 ?}
{0 42788,1 ?}
{0 64890,1 ?}
{0 64958,1 ?}
{0 26523,1 ?}
{0 45878,1 ?}
{0 33633,1 ?}
{0 37676,1 ?}
{0 69052,1 ?}
{0 16247,1 ?}
{0 42276,1 ?}
{0 63063,1 ?}
{0 51731,1 ?}
{0 53745,1 ?}
{0 70519,1 ?}
{0 28894,1 ?}
{0 28642,1 ?}
{0 48629,1 ?}
{0 31524,1 ?}
{0 8670,1 ?}
{0 22607,1 ?}
{0 19436,1 ?}
{0 58603,1 ?}
{0 16499,1 ?}
{0 72131,1 ?}
{0 28874,1 ?}
{0 9464,1 ?}
{0 11635,1 ?}
{0 54732,1 ?}
{0 49328,1 ?}
{0 27798,1 ?}
{0 36996,1 ?}
{0 31262,1 ?}
{0 44815,1 ?}
{0 26101,1 ?}
{0 60752,1 ?}
{0 50912,1 ?}
{0 11166,1 ?}
{0 34190,1 ?}
{0 63673,1 ?}
{0 1212,1 ?}
{0 65354,1 ?}
{0 10722,1 ?}
{0 18228,1 ?}
{0 4686,1 ?}
{0 35732,1 ?}
{0 65901,1 ?}
{0 65868,1 ?}
{0 63154,1 ?}
{0 61573,1 ?}
{0 70151,1 ?}
{0 4489,1 ?}
{0 28550,1 ?}
{0 51972,1 ?}
{0 37721,1 ?}
{0 45490,1 ?}
{0 11192,1 ?}
{0 42839,1 ?}
{0 46120,1 ?}
{0 38255,1 ?}
{0 1954,1 ?}
{0 18621,1 ?}
{0 52413,1 ?}
{0 71513,1 ?}
{0 70161,1 ?}
{0 9214,1 ?}
{0 6942,1 ?}
{0 38854,1 ?}
{0 42083,1 ?}
{0 23912,1 ?}
{0 33318,1 ?}
{0 29421,1 ?}
{0 62027,1 ?}
{0 36980,1 ?}
{0 59146,1 ?}
{0 72197,1 ?}
{0 56807,1 ?}
{0 52779,1 ?}
{0 35925,1 ?}
{0 51502,1 ?}
{0 43126,1 ?}
{0 10404,1 ?}
{0 6808,1 ?}
{0 33892,1 ?}
{0 4004,1 ?}
{0 39362,1 ?}
{0 68380,1 ?}
{0 69285,1 ?}
{0 9015,1 ?}
{0 68472,1 ?}
{0 1463,1 ?}
{0 6680,1 ?}
{0 61831,1 ?}
{0 52310,1 ?}
{0 63325,1 ?}
{0 29173,1 ?}
{0 40829,1 ?}
{0 43294,1 ?}
{0 27570,1 ?}
{0 48624,1 ?}
{0 36369,1 ?}
{0 38349,1 ?}
{0 9151,1 ?}
{0 35221,1 ?}
{0 24612,1 ?}
{0 59826,1 ?}
{0 53879,1 ?}
{0 59308,1 ?}
{0 20905,1 ?}
{0 23252,1 ?}
{0 45911,1 ?}
{0 46084,1 ?}
{0 57352,1 ?}
{0 71041,1 ?}
{0 12911,1 ?}
{0 12529,1 ?}
{0 29302,1 ?}
{0 46398,1 ?}
{0 529,1 ?}
{0 34170,1 ?}
{0 3883,1 ?}
{0 53275,1 ?}
{0 60608,1 ?}
{0 35144,1 ?}
{0 60571,1 ?}
{0 58144,1 ?}
{0 36938,1 ?}
