@relation yelp
@attribute text string
@attribute id numeric
@attribute sentiment** {positive, negative, neutral}
@data
"time got locat mouldi time fresh pasta understand frozen time box frozen appet basic food handl imposs mouldi packag obvious thaw refrozen point frozen bad gone mouldi tri sure",43134,neutral
"resist stop see amaz yelp review place hard time decid want bunch poster wall yelp photo brother decid mango lyche slush decid lyche longan slush mango lyche delici lyche longan didnt slush textur drink did awhil believ there person make drink time line up long ladi like owner super nice recommend drink gave vip card dont fmp lot hey vip card spent time come fmp saw yelper talk watermelon lyche favourit drink wish saw order lyche longan time",57223,neutral
"restur suck food servic ate order deliv food qualiti hit miss tire miss end",63741,neutral
"oh great idea let cent taco wednesday let charg custom dollar extra chees wednesday said manag good custom servic order cost mayb chang turn charg dollar extra chees taco chees cost white meat chicken lettuc tortilla use taco absolut bullsh dont recommend bring locat busi wednesday",4065,neutral
"stop play dinner menu look interest bit creativ onlin seat prompt server friend mayb new unabl answer question beverag food menu dinner serv time manner agre averag best decid share type cheesecak dessert definit prepackag tast like refriger yuk cute place food qualiti just",53682,neutral
"food servic diner recommend cowork went dinner raini even seat right away food arriv quick notic regular eat nearbi tabl waitress came tabl ask okay spent rest time cater regular felt neglect needless say food adequ fill servic sub par cute countri decor pro golfer sign plate adorn wall",48865,neutral
"fair judgment speak chicken sandwich member parti enjoy say good left satisfi adequ stuf crave bite top congreg joyous plethora tast climax dishearten qualiti servic faux italian server mumbl god know ignor request price fair lunch haunt near work book just wasnt happi hype surround place leav lawrenc wish went delect fish chip instead",50459,neutral
"wed anniversari dinner great hospit quick seat order crawfish lbs way hot hubbi ate waiter order mild lb didnt wait long order wait chat peopl young man order hot crawfish said man hot ate sweat want crawfish wan na tri menu certain recommend vega want crawfish",38802,neutral
"isnt place amaz brand new truck paper plate got rear end recommend place did disappoint truck look brand new turn time fantast absolut recommend place friend famili futur work sure",62640,neutral
"experi restaur food incred appet pizza perfect food peopl share qualiti pizza fantast food absolut delici waiter wish rememb write probabl nicest waiter life restaur see waiter work august deserv rais",31210,neutral
"decent meal sushi grade ingredi pretti good deal option good food good decid want mix wouldv happier menu tri proven favorit have real poke isnt realli poke spin pretti good",8501,neutral
"come edit yr old better job horribl shouldv walk pay use polish go redo time visit nail establish simpli polish chang qualiti work custom servic servic rush imperson polish messi careless wont",21297,neutral
"tl dr hype dont want detract realli awesom place meal doesnt qualifi atmospher typic larg dark restaur stuck insid casino youv vega know talk food went chicken scarpariello base rant food network celeb claim best meal life way tart wasnt bad gone lemon chicken servic great servic expect price point specif run pour wine read review doe approach edibl enter risk area pick stop happen area pick place place nearbi way dine",26652,neutral
"beat hip hop station preset list fan new hip hop that pop station chanc stay there track like stay listen come dont like dont listen hip hop use younger there good stuff new stuff uncreat bore hear good return factor",32144,neutral
"month sound good true went info realli want sign right live area pictur locat look promis burnt gym let pay pre author access check account that sketchi sign go research report promis",8040,neutral
"easi best pork chop life doubl cut mean doubl thick normal pork chop liter basebal size meat platter inhal minut juici waitress recommend ask favorit meat dish basebal best analog think friend shrimp fettuccin al dent amazing desert minut bread pud delici realli hot temperatur serv oven your impati child like wait longer minut eat like minut bread pud delici vega gem romant lake view nice breath fresh air strip nice date love meet mr garfield day man date eat pork chop",60802,neutral
"great instruct great peopl state art cut edg take class fast left long recommend want learn firearm safeti train matter level expertis benefit take class fast",25913,neutral
"time eat food disappoint consist las vega time mesa burger lamb cobb salad tasti salad balanc start tuna tartar nacho knockout servic vari good time",58342,neutral
"wee bit pricey compar speak wonder set your insid margarita good divin got ta say barrio queen doe teeni better competit price love guacamol gosh good overal someplac go servic great food better set charm",26114,neutral
"accid arriv home wasnt power wife didnt want cook think differ restaur area decid bamboo got hot outsid appar ac get comfort order egg roll bowl white corn bisqu order orang beef ginger ale have sweet tea wife order egg drop soup fri tofu dumpl orang beef arriv final hot spici level enjoy attempt fell flat nice spici didnt overwhelm flavor dish egg roll soup servic right target",13344,neutral
"locat love rice bowl veggi bean chip hot sauc die beverag refil plus point help go month seat comfort ambianc great love",57071,neutral
"realli good drink atmospher food ok cool place grab bite strip want real mexican place tri origin lindo michoacan east your strip want mexican food good drink",45176,neutral
"stariv coupl time chicken burger jerk chicken meal meal suggest place serv jamaican tradit north american fare chicken burger just okay bread cutlet certain frozen packag quit cheap wouldnt chalk negat experi time came jerk chicken meal rice pea fresh sizeabl portion solid jerk chicken meal afford price youd various jamaican place din area better place like solid place lunch your area pretti good price",47058,neutral
